;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex
697,galilcraft,galilcraft,Equipment,4,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,77,81,91,76,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,1
698,m1887craft,m1887craft,Equipment,1,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,100,22,67,85,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,6
699,indian_head,indian_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
700,indian_face,indian_face,FaceCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,13
701,indian_back,indian_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
702,indian_pelvis,indian_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,15
703,bendita,bendita,Equipment,4,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,69,30,57,65,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,5
704,afro_head,afro_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
705,curlhair_head,curlhair_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
706,petrolboomer,petrolboomer,Equipment,6,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,12,0,62,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,9
707,dino_head,dino_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
708,dino_back,dino_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
709,henry,henry,Class,7,68,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,21,20,19,23,22,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
710,gunsmith,gunsmith,Class,7,69,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,20,22,22,20,21,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
711,janus3,janus3,Equipment,3,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,96,56,91,76,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,3
712,cosgrasshopperback,cosgrasshopperback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
713,mosin,mosin,Equipment,4,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,88,58,25,71,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,5
714,mg42,mg42,Equipment,5,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,74,81,91,78,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,2
715,mp40,mp40,Equipment,3,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,75,86,94,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,3
716,mauserc96,mauserc96,Equipment,1,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,58,99,90,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
717,cannonm,cannonm,Equipment,6,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,100,12,0,76,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,9
718,chainsawm,chainsawm,Equipment,6,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,99,25,100,90,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,9
719,railcannon,railcannon,Equipment,2,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,100,49,78,78,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,4
720,sfgrenade,sfgrenade,Equipment,6,2028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8
721,m1garand,m1garand,Equipment,4,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,92,65,80,67,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,5
722,m1918bar,m1918bar,Equipment,4,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,83,69,87,62,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,1
723,stenmk2,stenmk2,Equipment,3,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,83,75,91,90,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,3
724,m1911a1,m1911a1,Equipment,1,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,52,44,87,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,6
725,k1acraft,k1acraft,Equipment,3,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"26,30","78,78","87,87","91,87","78,78",,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,3
726,crowbarcraft,crowbarcraft,Equipment,11,4031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,676,7
727,spknife,spknife,Equipment,11,4030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,7
728,blockar,blockar,Equipment,4,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,100","88,100","87,8","91,0","76,76",,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
729,Alin,Alin,Class,7,70,1,1,0,2,2,10,10,20,20,2,10,10,20,20,1,21,23,26,19,21,,1,,,0,0,0,0,0,0,,,240,9119,9206,0,0,0,0,0,10
730,provoke_head,provoke_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
731,provoke_back,provoke_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,14
732,provoke_pelvis,provoke_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,15
733,gilboa,gilboa,Equipment,4,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,89,76,90,74,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,1
734,gilboaex,gilboaex,Equipment,4,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"29,48","89,94","80,73","91,86","74,74",,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,1
735,dominique,dominique,Class,7,71,1,2,0,2,2,10,10,20,20,2,10,10,20,20,1,21,26,19,24,20,,1,,,0,0,0,0,0,0,,,240,9119,9206,0,0,0,0,0,11
736,gentle_head,gentle_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,13
738,gentle_back,gentle_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,14
739,gentle_pelvis,gentle_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,15
740,bosskey4,bosskey4,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,38
741,ozwpnset1,ozwpnset1,Equipment,5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,85,80,90,67,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,2
742,ozwpnset2,ozwpnset2,Equipment,1,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"23, 18","66, 41","100, 78","85, 91","85, 85",,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,6
743,ozwpnset3,ozwpnset3,Equipment,11,4033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,7
744,WeaponPaintRemove,WeaponPaintRemove,WeaponPaintRemoveItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
745,WeaponPaint1,WeaponPaint1,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
746,WeaponPaint2,WeaponPaint2,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
747,WeaponPaint3,WeaponPaint3,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
748,skull5wc,skull5wc,Equipment,4,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,64,64,80,65,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,1
749,skull7wc,skull7wc,Equipment,5,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,84,80,90,71,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
750,wc14spray,wc14spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
751,tomahawk_xmas,tomahawk_xmas,PeriodicItem,11,4034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,7
752,thanatos7,thanatos7,Equipment,5,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,85,79,91,71,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,2
753,rpg7,rpg7,Equipment,6,275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,4,,67,,1,,,0,0,0,0,0,1,,,240,9123,9204,8,0,0,0,676,9
754,fireextinguisher,fireextinguisher,Equipment,6,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,8
755,throwingstone,throwingstone,Equipment,6,2029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8
756,throwingbottle,throwingbottle,Equipment,6,2030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8
757,STANDALONEHANDS,STANDALONEHANDS,Equipment,11,4035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0
758,STANDALONEKNIFE,STANDALONEKNIFE,Equipment,11,4036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0
759,soi,soi,Class,7,72,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,18,22,20,21,24,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,11
760,zim,zim,Class,7,73,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,20,26,17,22,20,,1,,,0,0,0,0,0,0,,,240,9118,9205,0,0,0,0,0,10
761,guillotine,guillotine,Equipment,6,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,100,100,12,78,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,9
762,sheepsword,sheepsword,Equipment,11,4037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,0,7
763,crossbowex,crossbowex,Equipment,4,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,87,93,89,81,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
764,thanatos11,thanatos11,Equipment,2,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,100,47,60,81,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,6
765,cosjackmaskface,cosjackmaskface,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
766,sfsniperm,sfsniperm,Equipment,4,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,68,0,56,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,676,5
767,gatlingm,gatlingm,Equipment,2,281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,100,57,84,71,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,676,4
768,m950,m950,Equipment,1,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,67,81,88,85,,1,,,0,0,0,0,0,1,,,480,9123,9204,8,0,0,0,676,6
769,mk3a1,mk3a1,Equipment,2,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,100,48,75,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,4
770,uzi,uzi,Equipment,3,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,75,91,92,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,3
771,spsmg,spsmg,Equipment,3,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,72,91,92,85,,1,,,0,0,0,0,0,1,,,120,9122,9202,0,0,0,0,0,3
772,idol_back,idol_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9123,9204,0,0,0,0,0,14
773,idol_face,idol_face,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9123,9204,0,0,0,0,0,13
774,mdecoder,mdecoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,mdecoder,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,21
775,fnp45,fnp45,Equipment,1,286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,71,70,85,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,6
776,thanatos9,thanatos9,Equipment,11,4038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,7
777,vngirl,vngirl,Class,7,74,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,20,21,23,23,18,,1,,,0,0,0,0,0,0,,,480,9118,9205,0,0,0,0,0,11
778,vnman,vnman,Class,7,75,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,20,24,20,20,21,,1,,,0,0,0,0,0,0,,,480,9118,9205,0,0,0,0,0,10
779,non_head,non_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
780,mdecodersupplybox,mdecodersupplybox,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,21
781,pgm,pgm,Equipment,4,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,58,24,59,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,5
782,norinco86s,norinco86s,Equipment,4,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,89,71,91,76,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,1
783,dartpistol,dartpistol,Equipment,1,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,68,70,48,85,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,6
784,thanatos5,thanatos5,Equipment,4,289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,90,81,90,76,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,1
785,boxing_head,boxing_head_m,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
786,boxing_pelvis,boxing_pelvis_m,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,15
787,vulcanus7,vulcanus7,Equipment,5,293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,37","85,85","85,85","90,90","71,71",,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,2
788,sapientia,sapientia,Equipment,1,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,68,70,83,85,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,6
789,coilmg,coilmg,Equipment,5,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,88,84,91,67,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,2
790,cronobotics53_face,cronobotics53_face,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9120,9207,0,0,0,0,0,13
791,bestdecoder,bestdecoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,bestdecoder,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,21
792,airburster,airburster,Equipment,6,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,100,100,76,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,0,9
793,vxllonggun,vxllonggun,Equipment,5,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,100,100,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2
794,vxlconnector,vxlconnector,Equipment,1,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,100,100,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,6
795,vxlknife,vxlknife,Equipment,11,4039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,7
796,blockas,blockas,Equipment,2,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,100,48,76,81,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,4
797,superhero_back,superhero_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,14
798,superhero_head,superhero_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,13
799,jinct,jinct,Class,7,76,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,25,22,17,20,21,,1,,,0,0,0,0,0,1,,,480,9118,9205,0,0,0,0,0,11
800,jintr,jintr,Class,7,77,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,22,25,20,18,20,,1,,,0,0,0,0,0,1,,,480,9118,9205,0,0,0,0,0,10
801,nojinct,nojinct,Class,7,78,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,25,22,17,20,21,,1,,,0,0,0,0,0,1,,,480,9118,9205,0,0,0,0,0,11
802,nojintr,nojintr,Class,7,79,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,22,25,20,18,20,,1,,,0,0,0,0,0,1,,,480,9118,9205,0,0,0,0,0,10
803,eventmdecoder,eventmdecoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,eventmdecoder,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,43
804,vulcanus5,vulcanus5,Equipment,4,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,87,90,89,76,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,1
805,qbs09,qbs09,Equipment,2,304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,100,49,78,81,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,4
806,pdecoder,pdecoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,pdecoder,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,21
807,WeaponPaintEagle,WeaponPaintEagle,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
808,mdecodersupplybox_15d,mdecodersupplybox_15d,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,0,21
809,buffm4,buffm4,Equipment,4,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"30,43","90,90","84,86","91,81","81,81",,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
810,buffak,buffak,Equipment,4,307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"33,61","83,83","84,32","81,71","81,81",,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,1
812,thanatos1,thanatos1,Equipment,1,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,72,71,82,85,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,6
813,ng7,ng7,Equipment,5,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,83,86,91,74,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,2
814,dualuzi,dualuzi,Equipment,3,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,90,91,92,85,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,3
815,laserminigun,laserminigun,Equipment,5,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,97,95,92,76,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,2
816,vulcanus9,vulcanus9,Equipment,11,4042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,7
817,police,police,Class,7,81,1,2,0,2,2,5,5,10,10,2,5,5,10,10,1,24,21,19,21,20,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,0,11
818,thief,thief,Class,7,82,1,1,0,2,2,5,5,10,10,2,5,5,10,10,1,21,23,19,22,20,,1,,,0,0,0,0,0,1,,,240,9118,9205,0,0,0,0,0,10
819,cosEgypthead,cosEgypthead,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,13
820,cosEgyptback,cosEgyptback,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,14
821,hzknife,hzknife,PeriodicItem,11,4043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9117,9204,0,0,0,0,676,7
822,WeaponPaintGalaxy,WeaponPaintGalaxy,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
823,WeaponPaintChoiJiYoon,WeaponPaintChoiJiYoon,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,,,0,0,0,0,0,0,,,10,9120,0,0,0,0,0,0,20
824,python,python,Equipment,1,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,68,83,83,85,,1,,,0,0,0,0,0,1,,,480,9121,9208,0,0,0,0,676,6
825,buffawp,buffawp,Equipment,4,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,100,70,38,71,,1,,,0,0,0,0,0,1,,,240,9115,9202,0,0,0,0,0,5
826,ttcsowc,ttcsowc,Tattoo,8,0,1,0,0,2,3,5,5,10,10,3,5,5,10,10,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9120,9207,0,0,0,0,0,19
827,wc15spray,wc15spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,0,,,480,9121,9208,0,0,0,0,0,42
828,skull2,skull2,Equipment,1,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"39,47","66,74","70,70","88,84","85,85",,1,,,0,0,0,0,0,1,,,240,9116,9203,0,0,0,0,676,6
829,bud_head,bud_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,13
830,gamania_back,gamania_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,240,9119,9206,0,0,0,0,0,14
